stage,units,sr,lr,input_scaling,alpha,acc,macro_f1,balanced_acc
stage1_coarse,500,0.9,0.15,0.1,1.0,0.542,0.5011742980055897,0.5284136621520847
stage1_coarse,500,0.9,0.15,0.1,10.0,0.546,0.5109579641588862,0.5366254007914846
stage1_coarse,500,0.9,0.15,0.1,100.0,0.538,0.501612871978783,0.535158079183023
stage1_coarse,500,0.9,0.3,0.01,1e-10,0.526,0.4707897959849433,0.4984122397273353
stage1_coarse,500,0.9,0.3,0.01,1e-09,0.526,0.4707897959849433,0.4984122397273353
stage1_coarse,500,0.9,0.3,0.01,1e-08,0.526,0.4707897959849433,0.4984122397273353
stage1_coarse,500,0.9,0.3,0.01,1e-07,0.526,0.4707897959849433,0.4984122397273353
stage1_coarse,500,0.9,0.3,0.01,1e-06,0.526,0.4707897959849433,0.4984122397273353
stage1_coarse,500,0.9,0.3,0.01,1e-05,0.5255,0.46991518914561314,0.49769795401304967
stage1_coarse,500,0.9,0.3,0.01,0.0001,0.528,0.47358923554487287,0.5024366948645953
stage1_coarse,500,0.9,0.3,0.01,0.001,0.5335,0.47901238704584836,0.5088395417381832
stage1_coarse,500,0.9,0.3,0.01,0.01,0.532,0.4793304569930827,0.508271311101355
stage1_coarse,500,0.9,0.3,0.01,0.1,0.516,0.46901444578123525,0.4961986998616756
stage1_coarse,500,0.9,0.3,0.01,1.0,0.5205,0.47441249034360994,0.5018836987539188
stage1_coarse,500,0.9,0.3,0.01,10.0,0.525,0.48076264513626016,0.5093242987815622
stage1_coarse,500,0.9,0.3,0.01,100.0,0.5275,0.48249930731359586,0.5152989192273931
stage1_coarse,500,0.9,0.3,0.02,1e-10,0.5175,0.46149364540055104,0.4859390037029237
stage1_coarse,500,0.9,0.3,0.02,1e-09,0.5175,0.46149364540055104,0.4859390037029237
stage1_coarse,500,0.9,0.3,0.02,1e-08,0.5175,0.46149364540055104,0.4859390037029237
stage1_coarse,500,0.9,0.3,0.02,1e-07,0.5175,0.46149364540055104,0.4859390037029237
stage1_coarse,500,0.9,0.3,0.02,1e-06,0.5175,0.46153614102759644,0.4859390037029237
stage1_coarse,500,0.9,0.3,0.02,1e-05,0.5175,0.4614254632221065,0.4858979778968872
stage1_coarse,500,0.9,0.3,0.02,0.0001,0.518,0.46101026529905875,0.4857524224741261
stage1_coarse,500,0.9,0.3,0.02,0.001,0.526,0.4737933349708167,0.4987542208038393
stage1_coarse,500,0.9,0.3,0.02,0.01,0.524,0.471507965983254,0.4954271488514822
stage1_coarse,500,0.9,0.3,0.02,0.1,0.5205,0.46874325440231024,0.49565797622876523
stage1_coarse,500,0.9,0.3,0.02,1.0,0.5185,0.4769458371225996,0.504021880227126
stage1_coarse,500,0.9,0.3,0.02,10.0,0.522,0.4818711731523841,0.510061434429998
stage1_coarse,500,0.9,0.3,0.02,100.0,0.526,0.4835747308810565,0.5180460945474078
stage1_coarse,500,0.9,0.3,0.05,1e-10,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,1e-09,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,1e-08,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,1e-07,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,1e-06,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,1e-05,0.5325,0.4848610557113477,0.50451212971786
stage1_coarse,500,0.9,0.3,0.05,0.0001,0.5325,0.4852145403122579,0.5049625631894016
stage1_coarse,500,0.9,0.3,0.05,0.001,0.5325,0.4850225698758785,0.5049215373833652
stage1_coarse,500,0.9,0.3,0.05,0.01,0.529,0.48260760145689574,0.5031262932506038
stage1_coarse,500,0.9,0.3,0.05,0.1,0.5405,0.4990463843998512,0.5189601206319847
stage1_coarse,500,0.9,0.3,0.05,1.0,0.5395,0.5012266271097803,0.5274619938915452
stage1_coarse,500,0.9,0.3,0.05,10.0,0.5305,0.49533782871050336,0.5235481658545164
stage1_coarse,500,0.9,0.3,0.05,100.0,0.5315,0.49410662002162287,0.5223173980994398
stage1_coarse,500,0.9,0.3,0.1,1e-10,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,1e-09,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,1e-08,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,1e-07,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,1e-06,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,1e-05,0.508,0.46628007840311037,0.4845378248622743
stage1_coarse,500,0.9,0.3,0.1,0.0001,0.5085,0.46653559959900665,0.4847782094776589
stage1_coarse,500,0.9,0.3,0.1,0.001,0.5085,0.46653559959900665,0.4847782094776589
stage1_coarse,500,0.9,0.3,0.1,0.01,0.511,0.4685432934867646,0.48723052342387535
stage1_coarse,500,0.9,0.3,0.1,0.1,0.5215,0.4810305698113522,0.499715785087311
stage1_coarse,500,0.9,0.3,0.1,1.0,0.5385,0.5056357113084143,0.5256072080049103
stage1_coarse,500,0.9,0.3,0.1,10.0,0.542,0.508458698180102,0.5316445869018953
stage1_coarse,500,0.9,0.3,0.1,100.0,0.5345,0.5028315218959523,0.5332846537845641
stage1_coarse,500,0.95,0.05,0.01,1e-10,0.5245,0.4607240503158986,0.47808804618753264
stage1_coarse,500,0.95,0.05,0.01,1e-09,0.5245,0.4607240503158986,0.47808804618753264
stage1_coarse,500,0.95,0.05,0.01,1e-08,0.5245,0.4607240503158986,0.47808804618753264
stage1_coarse,500,0.95,0.05,0.01,1e-07,0.5245,0.4607240503158986,0.47808804618753264
stage1_coarse,500,0.95,0.05,0.01,1e-06,0.5245,0.4605389945892592,0.47808804618753264
stage1_coarse,500,0.95,0.05,0.01,1e-05,0.5255,0.4623320500319026,0.4803917784912649
stage1_coarse,500,0.95,0.05,0.01,0.0001,0.527,0.4626842324244163,0.4800899266622073
stage1_coarse,500,0.95,0.05,0.01,0.001,0.531,0.4667332485002057,0.4867215142822195
stage1_coarse,500,0.95,0.05,0.01,0.01,0.524,0.4635480288026999,0.48712434441814007
stage1_coarse,500,0.95,0.05,0.01,0.1,0.5245,0.4716347460272271,0.49760239633782505
stage1_coarse,500,0.95,0.05,0.01,1.0,0.531,0.48738243239444945,0.514659611393067
stage1_coarse,500,0.95,0.05,0.01,10.0,0.532,0.4912829297478717,0.5210547577864453
stage1_coarse,500,0.95,0.05,0.01,100.0,0.535,0.5021353213471613,0.5479809017655685
stage1_coarse,500,0.95,0.05,0.02,1e-10,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,1e-09,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,1e-08,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,1e-07,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,1e-06,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,1e-05,0.5195,0.4546666373737069,0.4711382127181006
stage1_coarse,500,0.95,0.05,0.02,0.0001,0.52,0.4549790271647621,0.47144309076688107
stage1_coarse,500,0.95,0.05,0.02,0.001,0.523,0.4566179494884629,0.4737306579118449
stage1_coarse,500,0.95,0.05,0.02,0.01,0.526,0.461564085355223,0.48070552799287547
stage1_coarse,500,0.95,0.05,0.02,0.1,0.531,0.4825186430594747,0.5070913534370407
stage1_coarse,500,0.95,0.05,0.02,1.0,0.534,0.489102223435706,0.5162048212158868
stage1_coarse,500,0.95,0.05,0.02,10.0,0.528,0.48447525822160636,0.5139293822038983
stage1_coarse,500,0.95,0.05,0.02,100.0,0.536,0.500444408398033,0.5448451339986407
stage1_coarse,500,0.95,0.05,0.05,1e-10,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,1e-09,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,1e-08,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,1e-07,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,1e-06,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,1e-05,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,0.0001,0.506,0.4443054411759314,0.46133997467459736
stage1_coarse,500,0.95,0.05,0.05,0.001,0.5045,0.44262538659650835,0.4590339529935757
stage1_coarse,500,0.95,0.05,0.05,0.01,0.5055,0.44314047452934036,0.45952102882844575
stage1_coarse,500,0.95,0.05,0.05,0.1,0.521,0.4639673670066857,0.4817804515435439
stage1_coarse,500,0.95,0.05,0.05,1.0,0.5305,0.4761087705475555,0.49908589581864604
stage1_coarse,500,0.95,0.05,0.05,10.0,0.534,0.48576908412841435,0.5154374501841248
stage1_coarse,500,0.95,0.05,0.05,100.0,0.5355,0.49776274076675736,0.5391685517007521
stage1_coarse,500,0.95,0.05,0.1,1e-10,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,1e-09,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,1e-08,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,1e-07,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,1e-06,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,1e-05,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,0.0001,0.494,0.44612652021315,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,0.001,0.494,0.44597781117817165,0.46122519381495997
stage1_coarse,500,0.95,0.05,0.1,0.01,0.495,0.445836781158188,0.46050290458657317
stage1_coarse,500,0.95,0.05,0.1,0.1,0.5005,0.44982628339202424,0.46451434319985035
stage1_coarse,500,0.95,0.05,0.1,1.0,0.5305,0.4870917584692488,0.5065387021448522
stage1_coarse,500,0.95,0.05,0.1,10.0,0.5475,0.5076111143335263,0.531821573424379
stage1_coarse,500,0.95,0.05,0.1,100.0,0.547,0.5110225857163708,0.5527119993243728
stage1_coarse,500,0.95,0.1,0.01,1e-10,0.523,0.46567297958254505,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,1e-09,0.523,0.46567297958254505,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,1e-08,0.523,0.46567297958254505,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,1e-07,0.523,0.46567297958254505,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,1e-06,0.523,0.46581635329926596,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,1e-05,0.523,0.4659704457983449,0.4853754161325492
stage1_coarse,500,0.95,0.1,0.01,0.0001,0.526,0.4694335783315644,0.4906436239801858
stage1_coarse,500,0.95,0.1,0.01,0.001,0.5365,0.48100219974537195,0.5062969403301306
stage1_coarse,500,0.95,0.1,0.01,0.01,0.5435,0.49343248689261704,0.5200509958621435
stage1_coarse,500,0.95,0.1,0.01,0.1,0.525,0.4687374526010043,0.49535933845831953
stage1_coarse,500,0.95,0.1,0.01,1.0,0.532,0.49127311739840274,0.5188947303999658
stage1_coarse,500,0.95,0.1,0.01,10.0,0.5425,0.5044317937408145,0.5374809933199022
stage1_coarse,500,0.95,0.1,0.01,100.0,0.533,0.49855736371607795,0.545903535573723
stage1_coarse,500,0.95,0.1,0.02,1e-10,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,1e-09,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,1e-08,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,1e-07,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,1e-06,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,1e-05,0.5385,0.4769048603149174,0.4954289578001319
stage1_coarse,500,0.95,0.1,0.02,0.0001,0.538,0.47648339520510036,0.4952120408121067
stage1_coarse,500,0.95,0.1,0.02,0.001,0.5415,0.48079896971707087,0.4995674662000911
stage1_coarse,500,0.95,0.1,0.02,0.01,0.5475,0.4905131092897692,0.5136492082511923
stage1_coarse,500,0.95,0.1,0.02,0.1,0.5395,0.4888149596884519,0.5140072706827223
stage1_coarse,500,0.95,0.1,0.02,1.0,0.533,0.48776431502939566,0.5160229742338627
stage1_coarse,500,0.95,0.1,0.02,10.0,0.5415,0.49989999512334143,0.5328222666563797
stage1_coarse,500,0.95,0.1,0.02,100.0,0.5395,0.505351292036499,0.5527558522051739
stage1_coarse,500,0.95,0.1,0.05,1e-10,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,1e-09,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,1e-08,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,1e-07,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,1e-06,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,1e-05,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,0.0001,0.532,0.4741964616755884,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,0.001,0.532,0.47406874180722686,0.49920681884080587
stage1_coarse,500,0.95,0.1,0.05,0.01,0.5345,0.4798974400421,0.503531519606843
stage1_coarse,500,0.95,0.1,0.05,0.1,0.542,0.4830771274281311,0.5061641399608863
stage1_coarse,500,0.95,0.1,0.05,1.0,0.55,0.5028301530756514,0.5247573839727359
stage1_coarse,500,0.95,0.1,0.05,10.0,0.539,0.49571951877927267,0.5227621477359208
stage1_coarse,500,0.95,0.1,0.05,100.0,0.5385,0.5033769966784459,0.5408620755057644
stage1_coarse,500,0.95,0.1,0.1,1e-10,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,1e-09,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,1e-08,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,1e-07,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,1e-06,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,1e-05,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,0.0001,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,0.001,0.547,0.49376940384965523,0.5148904365195696
stage1_coarse,500,0.95,0.1,0.1,0.01,0.5475,0.4950129547152409,0.5152462361103586
stage1_coarse,500,0.95,0.1,0.1,0.1,0.552,0.49897851776526025,0.5204191491148265
stage1_coarse,500,0.95,0.1,0.1,1.0,0.5515,0.5069313826644354,0.5311206179587604
stage1_coarse,500,0.95,0.1,0.1,10.0,0.544,0.5037216344112015,0.5308601498258417
stage1_coarse,500,0.95,0.1,0.1,100.0,0.551,0.5168449942685232,0.5554445357411272
stage1_coarse,500,0.95,0.15,0.01,1e-10,0.5025,0.4522520810812013,0.47610061300460416
stage1_coarse,500,0.95,0.15,0.01,1e-09,0.5025,0.4523757226478997,0.47610061300460416
stage1_coarse,500,0.95,0.15,0.01,1e-08,0.5025,0.4523757226478997,0.47610061300460416
stage1_coarse,500,0.95,0.15,0.01,1e-07,0.502,0.45191648284274033,0.47579573495582367
stage1_coarse,500,0.95,0.15,0.01,1e-06,0.502,0.45191597974019365,0.47583676076186004
stage1_coarse,500,0.95,0.15,0.01,1e-05,0.502,0.4526703457749569,0.47576157279193526
stage1_coarse,500,0.95,0.15,0.01,0.0001,0.507,0.4564918666510095,0.4801681878528198
stage1_coarse,500,0.95,0.15,0.01,0.001,0.519,0.4736587769771402,0.4981082692777005
stage1_coarse,500,0.95,0.15,0.01,0.01,0.522,0.476809839938651,0.5049755303201937
stage1_coarse,500,0.95,0.15,0.01,0.1,0.53,0.48006878919442836,0.5076099679341501
stage1_coarse,500,0.95,0.15,0.01,1.0,0.532,0.4830653707631659,0.5104688252543669
stage1_coarse,500,0.95,0.15,0.01,10.0,0.538,0.4967187513699637,0.5296444983575439
stage1_coarse,500,0.95,0.15,0.01,100.0,0.5285,0.49246304359552673,0.5329356796054702
stage1_coarse,500,0.95,0.15,0.02,1e-10,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,1e-09,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,1e-08,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,1e-07,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,1e-06,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,1e-05,0.519,0.4699635813495059,0.48982311737692824
stage1_coarse,500,0.95,0.15,0.02,0.0001,0.5195,0.4715433127112581,0.49154205815836904
stage1_coarse,500,0.95,0.15,0.02,0.001,0.521,0.4740099550541683,0.4943375507316142
stage1_coarse,500,0.95,0.15,0.02,0.01,0.524,0.4764792208886104,0.4976587647257292
stage1_coarse,500,0.95,0.15,0.02,0.1,0.5375,0.48768748699313,0.5139335317777125
stage1_coarse,500,0.95,0.15,0.02,1.0,0.542,0.4928216648705857,0.5200795122963082
stage1_coarse,500,0.95,0.15,0.02,10.0,0.5355,0.49573445736342653,0.5257461991755908
stage1_coarse,500,0.95,0.15,0.02,100.0,0.5315,0.4971957860761325,0.5343263026263736
stage1_coarse,500,0.95,0.15,0.05,1e-10,0.5315,0.4833064298638443,0.5027351866761927
stage1_coarse,500,0.95,0.15,0.05,1e-09,0.5315,0.4833064298638443,0.5027351866761927
stage1_coarse,500,0.95,0.15,0.05,1e-08,0.5315,0.4833064298638443,0.5027351866761927
stage1_coarse,500,0.95,0.15,0.05,1e-07,0.532,0.4836330679110758,0.5030400647249732
stage1_coarse,500,0.95,0.15,0.05,1e-06,0.5315,0.4833064298638443,0.5027351866761927
stage1_coarse,500,0.95,0.15,0.05,1e-05,0.5315,0.4833064298638443,0.5027351866761927
stage1_coarse,500,0.95,0.15,0.05,0.0001,0.531,0.4828153264972137,0.5019539366761927
stage1_coarse,500,0.95,0.15,0.05,0.001,0.532,0.4838683643593528,0.5029990389189367
stage1_coarse,500,0.95,0.15,0.05,0.01,0.534,0.48733584037565525,0.5069046871859457
stage1_coarse,500,0.95,0.15,0.05,0.1,0.54,0.4939603211424505,0.5146701450733178
stage1_coarse,500,0.95,0.15,0.05,1.0,0.547,0.50216212858232,0.5237827069524251
stage1_coarse,500,0.95,0.15,0.05,10.0,0.545,0.5061591879363286,0.5344699358889154
stage1_coarse,500,0.95,0.15,0.05,100.0,0.5415,0.5040145184001514,0.5357893484416875
stage1_coarse,500,0.95,0.15,0.1,1e-10,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,1e-09,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,1e-08,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,1e-07,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,1e-06,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,1e-05,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,0.0001,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,0.001,0.5215,0.4719963781337297,0.4939950676466623
stage1_coarse,500,0.95,0.15,0.1,0.01,0.5235,0.47398024007986345,0.49618943879881705
stage1_coarse,500,0.95,0.15,0.1,0.1,0.523,0.4752020818261304,0.49544891185722373
stage1_coarse,500,0.95,0.15,0.1,1.0,0.546,0.5093350093374405,0.5355369974604002
stage1_coarse,500,0.95,0.15,0.1,10.0,0.545,0.5068840990615174,0.5326296029504494
stage1_coarse,500,0.95,0.15,0.1,100.0,0.5415,0.5027402712213691,0.537567718373985
stage1_coarse,500,0.95,0.3,0.01,1e-10,0.521,0.46791190291921714,0.4921793609610268
stage1_coarse,500,0.95,0.3,0.01,1e-09,0.521,0.46791190291921714,0.4921793609610268
stage1_coarse,500,0.95,0.3,0.01,1e-08,0.521,0.46791190291921714,0.4921793609610268
stage1_coarse,500,0.95,0.3,0.01,1e-07,0.5205,0.46742006862073093,0.49178253556420143
stage1_coarse,500,0.95,0.3,0.01,1e-06,0.521,0.467907339056669,0.4921793609610268
stage1_coarse,500,0.95,0.3,0.01,1e-05,0.522,0.4691718716009216,0.4931340312906972
stage1_coarse,500,0.95,0.3,0.01,0.0001,0.519,0.4635462719477542,0.4869488876741511
stage1_coarse,500,0.95,0.3,0.01,0.001,0.526,0.4742562142090267,0.4995421110580146
stage1_coarse,500,0.95,0.3,0.01,0.01,0.5205,0.4730195918333891,0.4991001683345602
stage1_coarse,500,0.95,0.3,0.01,0.1,0.513,0.4662968401492601,0.4907663538577277
stage1_coarse,500,0.95,0.3,0.01,1.0,0.5185,0.47541695721982935,0.5028881042126265
stage1_coarse,500,0.95,0.3,0.01,10.0,0.5415,0.5021506006000178,0.5280412690574071
stage1_coarse,500,0.95,0.3,0.01,100.0,0.5345,0.4915358991015145,0.5221529218913729
stage1_coarse,500,0.95,0.3,0.02,1e-10,0.517,0.45439321345064376,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,1e-09,0.517,0.45439321345064376,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,1e-08,0.517,0.45439321345064376,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,1e-07,0.517,0.45439321345064376,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,1e-06,0.517,0.45439321345064376,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,1e-05,0.517,0.4543096705292572,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,0.0001,0.517,0.4543514456809946,0.47607745904738713
stage1_coarse,500,0.95,0.3,0.02,0.001,0.5195,0.45704416736713477,0.4779484355751604
stage1_coarse,500,0.95,0.3,0.02,0.01,0.518,0.46769216627651655,0.4906463996310501
stage1_coarse,500,0.95,0.3,0.02,0.1,0.5205,0.4734889562137428,0.4969722498633657
stage1_coarse,500,0.95,0.3,0.02,1.0,0.5185,0.4800735417685601,0.5044999315097387
stage1_coarse,500,0.95,0.3,0.02,10.0,0.531,0.49219505145374426,0.519560764091008
stage1_coarse,500,0.95,0.3,0.02,100.0,0.5355,0.4937570908304704,0.525053636915574
stage1_coarse,500,0.95,0.3,0.05,1e-10,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,1e-09,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,1e-08,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,1e-07,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,1e-06,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,1e-05,0.5265,0.47850182405872166,0.4997629219691916
stage1_coarse,500,0.95,0.3,0.05,0.0001,0.527,0.48018196627491705,0.5013254219691916
stage1_coarse,500,0.95,0.3,0.05,0.001,0.527,0.48013151162867584,0.5013254219691916
stage1_coarse,500,0.95,0.3,0.05,0.01,0.5255,0.48073660026149706,0.5021453119835766
stage1_coarse,500,0.95,0.3,0.05,0.1,0.5325,0.4923957546031364,0.5110195989453185
stage1_coarse,500,0.95,0.3,0.05,1.0,0.5405,0.501931530732468,0.5290893936166665
stage1_coarse,500,0.95,0.3,0.05,10.0,0.5265,0.4899124018440072,0.5181219560447335
stage1_coarse,500,0.95,0.3,0.05,100.0,0.5385,0.5048249238905641,0.5369801831140529
stage1_coarse,500,0.95,0.3,0.1,1e-10,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,1e-09,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,1e-08,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,1e-07,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,1e-06,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,1e-05,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,0.0001,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,0.001,0.5125,0.4687956615903337,0.4869651556167652
stage1_coarse,500,0.95,0.3,0.1,0.01,0.5135,0.47049061819561455,0.4886318222834317
stage1_coarse,500,0.95,0.3,0.1,0.1,0.5215,0.47956236230291854,0.49684381841921893
stage1_coarse,500,0.95,0.3,0.1,1.0,0.541,0.5113921273028407,0.5324367217816616
stage1_coarse,500,0.95,0.3,0.1,10.0,0.5465,0.513072951568418,0.5380463650015929
stage1_coarse,500,0.95,0.3,0.1,100.0,0.534,0.5003948480549345,0.5319052624224522
stage1_coarse,500,0.99,0.05,0.01,1e-10,0.5245,0.4651431501349233,0.48462013837147244
stage1_coarse,500,0.99,0.05,0.01,1e-09,0.5245,0.4651431501349233,0.48462013837147244
stage1_coarse,500,0.99,0.05,0.01,1e-08,0.524,0.46477997728047826,0.484379753756088
stage1_coarse,500,0.99,0.05,0.01,1e-07,0.524,0.46477997728047826,0.484379753756088
stage1_coarse,500,0.99,0.05,0.01,1e-06,0.524,0.46464842158179004,0.484379753756088
stage1_coarse,500,0.99,0.05,0.01,1e-05,0.525,0.46534159413059656,0.4849484840476125
stage1_coarse,500,0.99,0.05,0.01,0.0001,0.526,0.4644451731429663,0.48313205709598134
stage1_coarse,500,0.99,0.05,0.01,0.001,0.5265,0.4640264258725404,0.4850375699699129
stage1_coarse,500,0.99,0.05,0.01,0.01,0.5235,0.4656819921290417,0.48995977676035185
stage1_coarse,500,0.99,0.05,0.01,0.1,0.5225,0.4723402689035967,0.4983564963132677
stage1_coarse,500,0.99,0.05,0.01,1.0,0.5235,0.47894230167618784,0.5031360202042326
stage1_coarse,500,0.99,0.05,0.01,10.0,0.532,0.49546127196779394,0.5265131197356788
stage1_coarse,500,0.99,0.05,0.01,100.0,0.5375,0.5063283590490315,0.5543753525348036
stage1_coarse,500,0.99,0.05,0.02,1e-10,0.519,0.45683674942930674,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,1e-09,0.519,0.45683674942930674,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,1e-08,0.519,0.45683674942930674,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,1e-07,0.519,0.45683674942930674,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,1e-06,0.519,0.45683674942930674,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,1e-05,0.519,0.45680790314039105,0.47259714765866256
stage1_coarse,500,0.99,0.05,0.02,0.0001,0.5205,0.45726013485182104,0.4732585992405502
stage1_coarse,500,0.99,0.05,0.02,0.001,0.522,0.45522267109596254,0.4717727500344445
stage1_coarse,500,0.99,0.05,0.02,0.01,0.529,0.47024939685950795,0.4908400659234585
